Laut_1,Port 1,Port 1,Port 2,Port 2,Port 3,Port 3,Port 4,Port 4
1838 records,5TM Moisture/Temp,5TM Moisture/Temp,10HS Soil Moisture,10HS Soil Moisture,5TM Moisture/Temp,5TM Moisture/Temp,5TM Moisture/Temp,5TM Moisture/Temp
Time_UTC,P1_VWC-15,P1_Temp-15,P2_VWC-5,P2_Temp-5,P3_VWC-15,P3_Temp-15,P4_VWC-5,P4_Temp-5
21/06/2018 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA
21/06/2018 10:00:00,0.228122726082802,14.3000001907349,0.295185595750809,NA,0.200981244444847,13.1999998092651,0.225273087620735,12.5
21/06/2018 11:00:00,0.227767631411552,14.5,0.291394412517548,NA,0.199843361973763,"14,0",0.224199265241623,12.6000003814697
21/06/2018 12:00:00,0.227412208914757,14.8000001907349,0.289980977773666,NA,0.1987025141716,15.1000003814697,0.2234817892313,12.6999998092651
21/06/2018 13:00:00,0.227056473493576,15.1999998092651,0.289980977773666,NA,0.197558671236038,16.1000003814697,0.222403198480606,12.8999996185303
21/06/2018 14:00:00,0.227056473493576,15.6999998092651,0.289041042327881,NA,0.196028918027878,"17,0",0.221682548522949,13.1999998092651
21/06/2018 15:00:00,0.226700440049171,16.2999992370605,0.289510756731033,NA,0.194878101348877,17.7000007629395,0.220960631966591,13.5
21/06/2018 16:00:00,0.226700440049171,16.7000007629395,0.289980977773666,NA,0.193724289536476,17.8999996185303,0.22023743391037,13.8000001907349
21/06/2018 17:00:00,0.226344078779221,"17,0",0.289510756731033,NA,0.192953407764435,17.7999992370605,0.219875365495682,"14,0"
21/06/2018 18:00:00,0.226344078779221,17.1000003814697,0.288102895021439,NA,0.192567467689514,17.3999996185303,0.219875365495682,14.1999998092651
21/06/2018 19:00:00,0.225987389683723,"17,0",0.286698997020721,NA,0.192181199789047,16.7999992370605,0.219875365495682,14.1999998092651
21/06/2018 20:00:00,0.225630402565002,16.8999996185303,0.285298854112625,NA,0.191407635807991,16.2999992370605,0.219512969255447,14.1999998092651
21/06/2018 21:00:00,0.225630402565002,16.7000007629395,0.286698997020721,NA,0.191407635807991,15.8000001907349,0.219512969255447,14.1999998092651
21/06/2018 22:00:00,0.225273087620735,16.3999996185303,0.289510756731033,NA,0.191020354628563,15.3000001907349,0.219512969255447,14.1000003814697
21/06/2018 23:00:00,0.225273087620735,16.2000007629395,0.288571745157242,NA,0.190632745623589,14.8999996185303,0.219150245189667,"14,0"
22/06/2018 00:00:00,0.224915459752083,"16,0",0.289041042327881,NA,0.190632745623589,14.5,0.219150245189667,13.8000001907349
22/06/2018 01:00:00,0.224915459752083,15.6999998092651,0.291394412517548,NA,0.190632745623589,14.1000003814697,0.219150245189667,13.6999998092651
22/06/2018 02:00:00,0.224557518959045,15.5,0.289980977773666,NA,0.190244793891907,13.8000001907349,0.218787208199501,13.5
22/06/2018 03:00:00,0.224199265241623,15.3000001907349,0.287634521722794,NA,0.190244793891907,13.3999996185303,0.218787208199501,13.3999996185303
22/06/2018 04:00:00,0.224199265241623,15.1000003814697,0.285298854112625,NA,0.190244793891907,13.1000003814697,0.218787208199501,13.1999998092651
22/06/2018 05:00:00,0.223840683698654,14.8999996185303,0.284832954406738,NA,0.190244793891907,12.8000001907349,0.21842385828495,13.1000003814697
22/06/2018 06:00:00,0.223840683698654,14.6999998092651,0.284832954406738,NA,0.190244793891907,12.5,0.21842385828495,"13,0"
22/06/2018 07:00:00,0.2234817892313,14.5,0.284367442131042,NA,0.189856514334679,12.3000001907349,0.21842385828495,12.8000001907349
22/06/2018 08:00:00,0.2234817892313,14.3999996185303,0.283902317285538,NA,0.189856514334679,12.1999998092651,0.21842385828495,12.6999998092651
22/06/2018 09:00:00,0.223122581839561,14.3000001907349,0.283437550067902,NA,0.189467892050743,12.3999996185303,0.21769617497921,12.6000003814697
22/06/2018 10:00:00,0.222763046622276,14.3000001907349,0.282045483589172,NA,0.1890789270401,"13,0",0.216967225074768,12.6000003814697
22/06/2018 11:00:00,0.222403198480606,14.3999996185303,0.281119167804718,NA,0.188299998641014,13.8999996185303,0.216236978769302,12.6000003814697
22/06/2018 12:00:00,0.221682548522949,14.6999998092651,0.280194193124771,NA,0.187519729137421,15.1000003814697,0.215505450963974,12.6999998092651
22/06/2018 13:00:00,0.221682548522949,15.1999998092651,0.279732197523117,NA,0.186738103628159,16.2999992370605,0.214772641658783,"13,0"
22/06/2018 14:00:00,0.221321746706963,15.6999998092651,0.279270529747009,NA,0.185955137014389,17.3999996185303,0.214405745267868,13.3000001907349
22/06/2018 15:00:00,0.221321746706963,16.2999992370605,0.277887284755707,NA,0.184778138995171,18.2000007629395,0.213303133845329,13.6999998092651
22/06/2018 16:00:00,0.221321746706963,16.7999992370605,0.27650660276413,NA,0.183991774916649,18.5,0.212934955954552,"14,0"
22/06/2018 17:00:00,0.220960631966591,17.2000007629395,0.27650660276413,NA,0.182809695601463,18.3999996185303,0.212566450238228,14.1999998092651
22/06/2018 18:00:00,0.220599189400673,17.3999996185303,0.275587499141693,NA,0.182414993643761,"18,0",0.212566450238228,14.3999996185303
22/06/2018 19:00:00,0.220599189400673,17.3999996185303,0.275587499141693,NA,0.182019948959351,17.3999996185303,0.212197616696358,14.3999996185303
22/06/2018 20:00:00,0.22023743391037,17.2000007629395,0.27650660276413,NA,0.181624561548233,16.6000003814697,0.212197616696358,14.3999996185303
22/06/2018 21:00:00,0.22023743391037,16.8999996185303,0.276046931743622,NA,0.180832773447037,15.8999996185303,0.212197616696358,14.3000001907349
