Laut_2,Port 1,Port 1,Port 2,Port 2,Port 3,Port 3,Port 4,Port 4
3447 records,5TM Moisture/Temp,5TM Moisture/Temp,10HS Soil Moisture,10HS Soil Moisture,5TM Moisture/Temp,5TM Moisture/Temp,10HS Soil Moisture,10HS Soil Moisture
Time_UTC,P1_VWC-15,P1_Temp-15,P2_VWC-5,P2_Temp-5,P3_VWC-15,P3_Temp-15,P4_VWC-5,P4_Temp-5
06/10/2014 08:45:00,NA,NA,NA,NA,NA,NA,NA,NA
06/10/2014 09:00:00,0.212934955954552,9.30000019073486,0.277887284755707,NA,0.206626206636429,9.69999980926514,NA,NA
06/10/2014 09:15:00,0.212934955954552,9.30000019073486,0.277887284755707,NA,0.206252172589302,9.69999980926514,NA,NA
06/10/2014 09:30:00,0.212934955954552,9.30000019073486,0.277426779270172,NA,0.206252172589302,9.69999980926514,NA,NA
06/10/2014 09:45:00,0.212934955954552,9.19999980926514,0.277426779270172,NA,0.206252172589302,9.69999980926514,NA,NA
06/10/2014 10:00:00,0.212934955954552,9.19999980926514,0.277426779270172,NA,0.206252172589302,9.69999980926514,NA,NA
06/10/2014 10:15:00,0.212934955954552,9.19999980926514,0.277426779270172,NA,0.206252172589302,9.60000038146973,NA,NA
06/10/2014 10:30:00,0.212566450238228,9.19999980926514,0.277426779270172,NA,0.205877810716629,9.60000038146973,NA,NA
06/10/2014 10:45:00,0.212566450238228,9.19999980926514,0.277426779270172,NA,0.205877810716629,9.60000038146973,NA,NA
06/10/2014 11:00:00,0.212566450238228,9.19999980926514,0.277426779270172,NA,0.205877810716629,9.60000038146973,NA,NA
06/10/2014 11:15:00,0.212566450238228,9.19999980926514,0.277426779270172,NA,0.20550312101841,9.60000038146973,NA,NA
06/10/2014 11:30:00,0.212197616696358,9.19999980926514,0.277426779270172,NA,0.20550312101841,9.60000038146973,NA,NA
06/10/2014 11:45:00,0.212566450238228,9.19999980926514,0.276966571807861,NA,0.20550312101841,9.60000038146973,NA,NA
06/10/2014 12:00:00,0.212197616696358,9.30000019073486,0.276966571807861,NA,0.20550312101841,9.69999980926514,NA,NA
06/10/2014 12:15:00,0.212197616696358,9.30000019073486,0.27650660276413,NA,0.205128103494644,9.69999980926514,NA,NA
06/10/2014 12:30:00,0.212197616696358,9.30000019073486,0.27650660276413,NA,0.205128103494644,9.69999980926514,NA,NA
06/10/2014 12:45:00,0.212197616696358,9.39999961853027,0.27650660276413,NA,0.205128103494644,9.69999980926514,NA,NA
06/10/2014 13:00:00,0.212197616696358,9.5,0.276046931743622,NA,0.205128103494644,9.80000019073486,NA,NA
06/10/2014 13:15:00,0.212197616696358,9.5,0.276046931743622,NA,0.205128103494644,9.80000019073486,NA,NA
06/10/2014 13:30:00,0.212197616696358,9.60000038146973,0.275587499141693,NA,0.205128103494644,9.89999961853027,NA,NA
06/10/2014 13:45:00,0.212197616696358,9.69999980926514,0.275587499141693,NA,0.205128103494644,9.89999961853027,NA,NA
06/10/2014 14:00:00,0.212197616696358,9.80000019073486,0.275587499141693,NA,0.205128103494644,"10,0",NA,NA
06/10/2014 14:15:00,0.212197616696358,9.89999961853027,0.275587499141693,NA,0.204752758145332,"10,0",NA,NA
06/10/2014 14:30:00,0.212197616696358,"10,0",0.275587499141693,NA,0.205128103494644,10.1000003814697,NA,NA
06/10/2014 14:45:00,0.212197616696358,10.1000003814697,0.275587499141693,NA,0.204752758145332,10.1999998092651,NA,NA
06/10/2014 15:00:00,0.212197616696358,10.1999998092651,0.275128334760666,NA,0.204752758145332,10.1999998092651,NA,NA
06/10/2014 15:15:00,0.212197616696358,10.3000001907349,0.275128334760666,NA,0.204752758145332,10.3000001907349,NA,NA
06/10/2014 15:30:00,0.212197616696358,10.3999996185303,0.275128334760666,NA,0.205128103494644,10.3999996185303,NA,NA
06/10/2014 15:45:00,0.212197616696358,10.5,0.275128334760666,NA,0.204752758145332,10.5,NA,NA
06/10/2014 16:00:00,0.212566450238228,10.6000003814697,0.275128334760666,NA,0.205128103494644,10.5,NA,NA
06/10/2014 16:15:00,0.212197616696358,10.6999998092651,0.274669378995895,NA,0.205128103494644,10.6000003814697,NA,NA
06/10/2014 16:30:00,0.212566450238228,10.8000001907349,0.274669378995895,NA,0.205128103494644,10.6999998092651,NA,NA
06/10/2014 16:45:00,0.212566450238228,10.8000001907349,0.274669378995895,NA,0.205128103494644,10.6999998092651,NA,NA
06/10/2014 17:00:00,0.212566450238228,10.8999996185303,0.274669378995895,NA,0.205128103494644,10.8000001907349,NA,NA
06/10/2014 17:15:00,0.212566450238228,10.8999996185303,0.274669378995895,NA,0.205128103494644,10.8000001907349,NA,NA
06/10/2014 17:30:00,0.212566450238228,"11,0",0.274669378995895,NA,0.205128103494644,10.8999996185303,NA,NA
06/10/2014 17:45:00,0.212566450238228,"11,0",0.274669378995895,NA,0.205128103494644,10.8999996185303,NA,NA
06/10/2014 18:00:00,0.212566450238228,"11,0",0.274669378995895,NA,0.205128103494644,"11,0",NA,NA
06/10/2014 18:15:00,0.212566450238228,"11,0",0.274669378995895,NA,0.205128103494644,"11,0",NA,NA
06/10/2014 18:30:00,0.212566450238228,"11,0",0.274669378995895,NA,0.205128103494644,"11,0",NA,NA
06/10/2014 18:45:00,0.212566450238228,"11,0",0.274669378995895,NA,0.205128103494644,"11,0",NA,NA
06/10/2014 19:00:00,0.212566450238228,"11,0",0.274669378995895,NA,0.205128103494644,"11,0",NA,NA
06/10/2014 19:15:00,0.212566450238228,"11,0",0.274669378995895,NA,0.205128103494644,"11,0",NA,NA
